id,source,source_subset,src_lang,tgt_lang,src_text,tgt_text,domain,license,quality_status,verification_status,source_id
TT-V2-COMB-00555,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुसकुराओ।,ᱞᱟᱱᱫᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315745|sat:11163956|via_eng:2764108
TT-V2-COMB-00556,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुसकुराइए।,ᱞᱟᱱᱫᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3315747|sat:11163956|via_eng:2764108
TT-V2-COMB-00557,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह गाना सभी को पता था।,ᱡᱷᱚᱛᱚᱦᱚᱲ ᱥᱮᱨᱮᱧ ᱠᱚ ᱵᱟᱰᱟᱭ ᱠᱟᱜᱼᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:505103|sat:11234313|via_eng:276529
TT-V2-COMB-00558,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पृथ्वी घूमती है।,ᱫᱷᱟᱹᱨᱛᱤ ᱟᱹᱪᱩᱨᱚᱜ ᱠᱟᱱᱟ ᱾,hygiene,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:516620|sat:10775910|via_eng:277131
TT-V2-COMB-00559,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पंछी गाते हैं।,ᱪᱮᱬᱮ ᱠᱚ ᱥᱮᱨᱮᱧᱮᱫ ᱛᱟᱦᱮᱸᱡ ᱾,nature,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:588482|sat:11175502|via_eng:278174
TT-V2-COMB-00560,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पक्षी घोसले बनातें हैं।,ᱪᱮᱬᱮ ᱛᱩᱠᱟᱹ ᱠᱚ ᱛᱮᱭᱟᱨ ᱠᱮᱜᱼᱟ ᱾,nature,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:486242|sat:11545560|via_eng:278206
TT-V2-COMB-00561,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,चिड़ियाँ घोसले बनातीं हैं।,ᱪᱮᱬᱮ ᱛᱩᱠᱟᱹ ᱠᱚ ᱛᱮᱭᱟᱨ ᱠᱮᱜᱼᱟ ᱾,nature,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:486243|sat:11545560|via_eng:278206
TT-V2-COMB-00562,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,पंछी उड़ते हैं।,ᱪᱮᱬᱮ ᱠᱚ ᱩᱰᱟᱹᱣᱜᱼᱟ ᱾,nature,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:588481|sat:11175503|via_eng:278213
TT-V2-COMB-00563,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,स्पष्ट रूप से.,ᱪᱮᱫᱟᱜ ᱵᱟᱝᱟ ᱾,environment,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179037|sat:10273122|via_eng:279879
TT-V2-COMB-00565,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,झुको!,ᱜᱮᱰᱮ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179041|sat:11163996|via_eng:280158
TT-V2-COMB-00566,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बतख़!,ᱜᱮᱰᱮ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6179042|sat:11163996|via_eng:280158
TT-V2-COMB-00567,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,गलत।,ᱵᱷᱩᱞ ᱾,assessment,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078386|sat:11141878|via_eng:28129
TT-V2-COMB-00568,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,साल बीते।,ᱥᱮᱨᱢᱟ ᱠᱚ ᱯᱟᱨᱚᱢ ᱮᱱᱟ ᱾,environment,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6830397|sat:11175506|via_eng:282197
TT-V2-COMB-00569,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,साल बीत गए।,ᱥᱮᱨᱢᱟ ᱠᱚ ᱯᱟᱨᱚᱢ ᱮᱱᱟ ᱾,environment,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6830398|sat:11175506|via_eng:282197
TT-V2-COMB-00570,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"धन्यवाद, यीशु।","ᱥᱟᱨᱦᱟᱣ ᱜᱮ, ᱡᱤᱥᱩ ᱾",greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3621324|sat:11163793|via_eng:2822474
TT-V2-COMB-00571,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,बकवास!,ᱵᱟᱱᱴᱷᱤᱠ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078390|sat:11163984|via_eng:282398
TT-V2-COMB-00572,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,शांत रहो और आराम करो।,ᱛᱷᱤᱨ ᱠᱚᱜ ᱢᱮ ᱟᱨ ᱡᱤᱨᱟᱹᱣᱜ ᱢᱮ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2072094|sat:12299222|via_eng:28488
TT-V2-COMB-00573,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,शांत रहें और आराम करें।,ᱛᱷᱤᱨ ᱠᱚᱜ ᱢᱮ ᱟᱨ ᱡᱤᱨᱟᱹᱣᱜ ᱢᱮ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2072095|sat:12299222|via_eng:28488
TT-V2-COMB-00574,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं खीरा खाता हूँ।,ᱤᱧ ᱛᱟᱦᱮᱨ ᱤᱧ ᱡᱚᱢᱟᱸ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3937196|sat:11114195|via_eng:2863789
TT-V2-COMB-00575,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं खीरा खाती हूँ।,ᱤᱧ ᱛᱟᱦᱮᱨ ᱤᱧ ᱡᱚᱢᱟᱸ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3937198|sat:11114195|via_eng:2863789
TT-V2-COMB-00576,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं उसका नाम भूलता हूं।,ᱤᱧ ᱫᱚ ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱤᱧ ᱦᱤᱲᱤᱧ ᱠᱮᱜᱼᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2079430|sat:10303009|via_eng:287663
TT-V2-COMB-00577,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं उसका नाम भूलती हूं।,ᱤᱧ ᱫᱚ ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱤᱧ ᱦᱤᱲᱤᱧ ᱠᱮᱜᱼᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2079431|sat:10303009|via_eng:287663
TT-V2-COMB-00578,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं उनका नाम भूलता हूं।,ᱤᱧ ᱫᱚ ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱤᱧ ᱦᱤᱲᱤᱧ ᱠᱮᱜᱼᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2079432|sat:10303009|via_eng:287663
TT-V2-COMB-00579,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं उनका नाम भूलती हूं।,ᱤᱧ ᱫᱚ ᱩᱱᱤᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱤᱧ ᱦᱤᱲᱤᱧ ᱠᱮᱜᱼᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2079433|sat:10303009|via_eng:287663
TT-V2-COMB-00580,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,जाओ।,ᱪᱟᱞᱟᱜ ᱢᱮ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3138227|sat:11163955|via_eng:2877272
TT-V2-COMB-00582,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,जाइए।,ᱪᱟᱞᱟᱜ ᱢᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078547|sat:11163955|via_eng:2877272
TT-V2-COMB-00583,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,जाओ।,ᱪᱟᱞᱟᱜ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3138227|sat:11193943|via_eng:2877272
TT-V2-COMB-00584,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,जा।,ᱪᱟᱞᱟᱜ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078545|sat:11193943|via_eng:2877272
TT-V2-COMB-00585,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,जाइए।,ᱪᱟᱞᱟᱜ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078547|sat:11193943|via_eng:2877272
TT-V2-COMB-00586,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हमारे नाम सब जानते हैं।,ᱡᱷᱚᱛᱚ ᱦᱚᱲ ᱟᱵᱚᱣᱟᱜ ᱧᱩᱛᱩᱢ ᱠᱚ ᱵᱟᱲᱟᱭᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3621616|sat:10303045|via_eng:2891177
TT-V2-COMB-00587,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,सभी को हमारे नाम पता हैं।,ᱡᱷᱚᱛᱚ ᱦᱚᱲ ᱟᱵᱚᱣᱟᱜ ᱧᱩᱛᱩᱢ ᱠᱚ ᱵᱟᱲᱟᱭᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3621619|sat:10303045|via_eng:2891177
TT-V2-COMB-00588,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह भारत गया हुआ है।,ᱩᱱᱤ ᱵᱷᱟᱨᱚᱛ ᱛᱮ ᱪᱟᱞᱟᱣᱟᱭ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:487659|sat:10775946|via_eng:29031
TT-V2-COMB-00589,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह वहाँ गया क्या?,ᱩᱱᱤ ᱫᱚ ᱪᱮᱫ ᱚᱱᱰᱮ ᱪᱟᱞᱟᱣ ᱟᱭ ᱥᱮ ?,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:484138|sat:11388701|via_eng:290445
TT-V2-COMB-00590,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हम भारत से चाय का आयात करते हैं।,ᱟᱞᱮ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱠᱷᱚᱱ ᱪᱟ ᱞᱮ ᱟᱹᱜᱩᱭᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:487662|sat:10775947|via_eng:29179
TT-V2-COMB-00591,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उसने कुत्ते को एक हड्डी दी।,ᱩᱱᱤ ᱫᱚ ᱥᱮᱛᱟ ᱢᱤᱫᱴᱟᱹᱝ ᱡᱟᱝ ᱮ ᱮᱢᱟ ᱫᱮᱭᱟᱭ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10047846|sat:11748227|via_eng:295969
TT-V2-COMB-00592,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उन्होंने कुत्ते को एक हड्डी दी।,ᱩᱱᱤ ᱫᱚ ᱥᱮᱛᱟ ᱢᱤᱫᱴᱟᱹᱝ ᱡᱟᱝ ᱮ ᱮᱢᱟ ᱫᱮᱭᱟᱭ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10978444|sat:11748227|via_eng:295969
TT-V2-COMB-00593,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं सेव खा रहा हूँ ।,ᱤᱧ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱥᱮ ᱤᱧ ᱡᱚᱢ ᱮᱫᱟ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2078024|sat:11185751|via_eng:29612
TT-V2-COMB-00594,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मैं सेव खा रही हूँ ।,ᱤᱧ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱥᱮ ᱤᱧ ᱡᱚᱢ ᱮᱫᱟ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2078025|sat:11185751|via_eng:29612
TT-V2-COMB-00595,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,कृप्या आराम कीजिए।,ᱫᱟᱭᱟᱠᱟᱛᱮ ᱡᱤᱨᱟᱹᱣᱜ ᱢᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829750|sat:11236871|via_eng:29664
TT-V2-COMB-00596,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"धन्यवाद, आइंस्टीन.","ᱥᱟᱨᱦᱟᱣ ᱜᱮ,‌ ᱟᱭᱤᱱᱥᱴᱟᱭᱤᱱ ᱾",greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3712823|sat:11163817|via_eng:2978054
TT-V2-COMB-00597,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"शुक्रिया, आइंस्टीन.","ᱥᱟᱨᱦᱟᱣ ᱜᱮ,‌ ᱟᱭᱤᱱᱥᱴᱟᱭᱤᱱ ᱾",greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3712824|sat:11163817|via_eng:2978054
TT-V2-COMB-00598,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह मेरे कमरे में आया।,ᱩᱱᱤ ᱫᱚ ᱵᱟᱹᱠᱷᱩᱞ ᱵᱷᱤᱛᱨᱤ ᱨᱮ ᱵᱚᱞᱚ ᱮᱱᱟᱭ ᱾,subtraction,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2080384|sat:11145491|via_eng:297985
TT-V2-COMB-00599,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वे मेरे कमरे में आए।,ᱩᱱᱤ ᱫᱚ ᱵᱟᱹᱠᱷᱩᱞ ᱵᱷᱤᱛᱨᱤ ᱨᱮ ᱵᱚᱞᱚ ᱮᱱᱟᱭ ᱾,subtraction,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2080387|sat:11145491|via_eng:297985
TT-V2-COMB-00600,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उसने मेरे कमरे में प्रवेश किया।,ᱩᱱᱤ ᱫᱚ ᱵᱟᱹᱠᱷᱩᱞ ᱵᱷᱤᱛᱨᱤ ᱨᱮ ᱵᱚᱞᱚ ᱮᱱᱟᱭ ᱾,subtraction,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2080388|sat:11145491|via_eng:297985
TT-V2-COMB-00601,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उन्होंने मेरे कमरे में प्रवेश किया।,ᱩᱱᱤ ᱫᱚ ᱵᱟᱹᱠᱷᱩᱞ ᱵᱷᱤᱛᱨᱤ ᱨᱮ ᱵᱚᱞᱚ ᱮᱱᱟᱭ ᱾,subtraction,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:2080390|sat:11145491|via_eng:297985
TT-V2-COMB-00602,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह मेरा दोस्त है।,ᱩᱱᱤ ᱫᱚ ᱤᱧᱤᱡ ᱜᱟᱛᱮ ᱠᱟᱱᱟᱭ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4070553|sat:10531717|via_eng:298009
TT-V2-COMB-00603,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह मेरा मित्र है।,ᱩᱱᱤ ᱫᱚ ᱤᱧᱤᱡ ᱜᱟᱛᱮ ᱠᱟᱱᱟᱭ᱾,family,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4070554|sat:10531717|via_eng:298009
TT-V2-COMB-00604,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उसने अपना नाम दोबारा धीरे से बोला।,ᱩᱱᱤ ᱟᱡᱟᱜ ᱧᱩᱛᱩᱢ ᱵᱟᱹᱭ ᱛᱮ ᱫᱚᱦᱨᱟᱣ ᱠᱮᱜᱼᱟᱭ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:476297|sat:10303060|via_eng:298854
TT-V2-COMB-00605,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उसने अपने बेटे का नाम जेम्स रखा।,ᱩᱱᱤ ᱟᱡ ᱨᱤᱱ ᱜᱤᱫᱽᱨᱟᱹᱟᱜ ᱧᱩᱛᱩᱢ ᱡᱮᱢᱥ ᱮ ᱫᱚᱦᱚ ᱠᱮᱜᱼᱟᱭ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:491742|sat:10303061|via_eng:300979
TT-V2-COMB-00606,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धीरे चल।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱟᱲᱟᱢ ᱢᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829751|sat:11124310|via_eng:30117
TT-V2-COMB-00607,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धीरे चलो।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱟᱲᱟᱢ ᱢᱮ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829752|sat:11124310|via_eng:30117
TT-V2-COMB-00608,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धीरे चलिए।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱟᱲᱟᱢ ᱢᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829753|sat:11124310|via_eng:30117
TT-V2-COMB-00609,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धीरे काम कर।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱮ ᱠᱟᱹᱢᱤ ᱢᱮ ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829755|sat:11174855|via_eng:30124
TT-V2-COMB-00610,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धीरे काम करो।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱮ ᱠᱟᱹᱢᱤ ᱢᱮ ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829756|sat:11174855|via_eng:30124
TT-V2-COMB-00611,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,धीरे काम कीजिए।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱮ ᱠᱟᱹᱢᱤ ᱢᱮ ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829757|sat:11174855|via_eng:30124
TT-V2-COMB-00612,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,गाड़ी धीरे चला।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱮ ᱪᱟᱹᱞᱩᱭᱟ ᱢᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829758|sat:11174856|via_eng:30126
TT-V2-COMB-00613,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,गाड़ी धीरे चलाओ।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱮ ᱪᱟᱹᱞᱩᱭᱟ ᱢᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829759|sat:11174856|via_eng:30126
TT-V2-COMB-00614,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,गाड़ी धीरे चलाइए।,ᱵᱟᱹᱭᱼᱵᱟᱹᱭ ᱛᱮ ᱪᱟᱹᱞᱩᱭᱟ ᱢᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829760|sat:11174856|via_eng:30126
TT-V2-COMB-00615,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,और जोर से।,ᱡᱟᱹᱥᱛᱤ ᱥᱟᱰᱮ ᱾,phonics,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4407724|sat:11165047|via_eng:30397
TT-V2-COMB-00616,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,"ज़रा और ज़ोर से, कृप्या।","ᱫᱟᱭᱟᱠᱟᱛᱮ, ᱡᱟᱹᱥᱛᱤ ᱥᱟᱰᱮ ᱪᱷᱚᱭ ᱢᱮ ᱾",phonics,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6829761|sat:11174858|via_eng:30399
TT-V2-COMB-00617,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,और धीमे!,ᱥᱟᱸᱱᱛᱤ!,hygiene,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6178934|sat:10547697|via_eng:30433
TT-V2-COMB-00618,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,और धीमे!,ᱥᱟᱱᱛ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6178934|sat:11163979|via_eng:30433
TT-V2-COMB-00619,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,गाड़ी पीली है।,ᱠᱟᱨ ᱫᱚ ᱥᱟᱥᱟᱝ ᱜᱮᱭᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10047693|sat:12645770|via_eng:3050133
TT-V2-COMB-00620,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,निश्चित ही,ᱱᱤᱦᱟᱹᱛᱤ!,hygiene,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:6178948|sat:11163999|via_eng:30542
TT-V2-COMB-00621,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,रजनीकान्त भारत में सुपरस्टार है।,ᱵᱷᱟᱨᱚᱛ ᱨᱮ ᱨᱚᱡᱱᱤᱠᱟᱱᱛᱷ ᱫᱚ ᱢᱤᱫ ᱱᱟᱭᱚᱠ ᱠᱟᱱᱟᱭ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3704937|sat:10775999|via_eng:3074671
TT-V2-COMB-00622,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उसको अंदर ले आओ।,ᱩᱱᱤ ᱵᱷᱤᱛᱤᱨ ᱛᱮ ᱟᱹᱜᱩᱭᱮᱢ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:475932|sat:11245713|via_eng:307895
TT-V2-COMB-00624,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,हम चावल खाते हैं।,ᱟᱞᱮ ᱫᱟᱠᱟ ᱞᱮ ᱡᱚᱢᱟ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3937207|sat:10549496|via_eng:3127597
TT-V2-COMB-00625,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उससे उसका बस्ता छीन लिया गया।,ᱩᱱᱤᱭᱟᱜ ᱵᱮᱜᱽ ᱠᱚ ᱨᱮᱡ ᱠᱮᱜᱼᱟ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:516789|sat:10531363|via_eng:313038
TT-V2-COMB-00626,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,समझ आया?,ᱵᱩᱡᱷᱟᱹᱣ ᱠᱮᱜᱼᱟᱢ ?,teacher_student_dialogue,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:8879540|sat:11170108|via_eng:3133955
TT-V2-COMB-00627,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,उसने मेरी कमीज़ खींची।,ᱩᱱᱤ ᱫᱚᱛᱚ ᱚᱨ ᱠᱮᱫ ᱛᱤᱧᱟᱭ ᱾,subtraction,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:516768|sat:12531018|via_eng:314283
TT-V2-COMB-00628,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे और एक कप चाय दे दो।,ᱟᱨ ᱢᱤᱫᱴᱟᱹᱝ ᱮᱴᱟᱜ ᱪᱟ ᱠᱚᱯ ᱮᱢᱟᱹᱧ ᱢᱮ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4061163|sat:11296238|via_eng:31449
TT-V2-COMB-00629,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे और एक कप चाय दीजिए।,ᱟᱨ ᱢᱤᱫᱴᱟᱹᱝ ᱮᱴᱟᱜ ᱪᱟ ᱠᱚᱯ ᱮᱢᱟᱹᱧ ᱢᱮ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4061165|sat:11296238|via_eng:31449
TT-V2-COMB-00630,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,मुझे नौकरी दो।,ᱢᱤᱫᱴᱟᱹᱝ ᱪᱟᱹᱠᱨᱤ ᱮᱢᱟᱹᱧ ᱢᱮ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3616986|sat:11233481|via_eng:3151542
